render_count,file_size_bytes
12,206986372
6,30315667
12,8152508
6,13232973
8,148141253
6,4641577
6,4776916
12,175604693
6,34813558
6,168999943
12,18223836
6,111039540
12,7908123
8,6845802
8,15296097
12,193958253
8,16220668
8,6506968
8,30226043
12,9164310
8,16766257
8,22307308
12,46449804
12,12375257
12,15460611
6,65353691
8,6165681
6,11467280
12,13828266
8,9795894
8,7306380
8,46426647
12,11372756
8,5287103
12,7763894
12,12548615
8,102671626
8,174722685
12,14700231
6,8016647
6,10885998
6,5885427
8,5295633
12,18242191
6,7683153
12,12829129
8,8933378
6,8548440
6,6467531
12,19395851
8,113222126
6,20738032
8,7967154
8,17466958
8,12281657
6,18022065
8,35592274
6,16558325
12,269648873
6,6872781
8,23482170
6,52892691
12,9546050
12,12004519
8,19025955
12,11563049
6,6611127
12,11300324
12,70680881
6,213078172
8,6900374
12,8588447
8,30493991
12,16075650
8,13909644
8,16888397
6,11358590
8,11007299
12,35371095
12,13962796
12,9064512
6,319667476
12,14226122
12,11811228
6,14505107
12,72387538
6,9035181
12,28356466
6,11099126
6,83668351
6,4378156
8,5793992
8,9275244
8,15107515
6,4419226
8,16611853
8,10415171
8,6757700
12,45791399
6,8641091
6,75731237
8,52833583
8,11325439
12,7839001
12,8530347
8,78484050
12,4681209
8,5925910
12,32121250
12,23873645
6,29483934
12,144432421
8,16077389
6,89726182
6,8344030
6,60653446
12,12546971
8,7139355
12,15628935
6,21006533
8,26067284
12,16114575
12,10702866
12,15478608
12,8009562
12,14554047
6,13976487
12,7936486
6,5876593
8,31267198
12,16029938
12,13554437
6,18389029
8,86472443
12,12088393
12,15867901
12,15631017
6,5324085
12,20167343
8,498619135
6,189495692
12,81423049
6,4294633
8,8485891
8,46828716
8,7795860
8,24293658
12,7890028
12,9012087
8,74391915
6,35821668
12,30207959
12,55027159
6,6371508
12,12666758
12,15921430
6,11731030
6,346190151
12,9891757
12,12973791
12,11647142
12,7497861
6,4564567
12,27458451
8,11029138
6,6623334
12,9506242
8,7203719
6,16657153
8,9533625
6,14818066
8,52359138
8,10011342
12,10084953
12,25997057
12,32579517
12,13609563
6,234361359
12,9095921
6,3933092
8,44396958
12,10108569
12,7482020
12,138348667
12,53138412
12,14569999
12,93562594
8,6991877
12,48002662
12,9709830
6,5843884
6,9190020
6,39257926
12,9343315
6,6113252
12,9572622
12,8385726
6,12917883
12,7169677
8,5949580
8,11063746
8,78513918
6,26513976
8,49841750
12,53656575
8,13554806
12,44609330
12,17114080
6,4778150
8,5566255
8,15035501
12,190129107
6,189804783
8,11947747
6,7363796
6,5050155
6,228260970
8,11902831
12,29682982
12,9648053
8,68130905
8,25973483
6,4429798
6,98463962
8,10643333
8,15352847
8,21609773
8,45843935
6,57616678
6,6697176
6,43899889
8,8694069
12,10778253
8,15490289
6,33060511
6,8558615
6,5794433
6,4936647
8,6334938
12,17318358
12,18490162
6,51028668
12,18383197
12,13560454
12,9537676
12,37158231
6,133035852
6,51039122
6,5857191
6,6273667
8,29833724
6,12162002
12,7968051
8,374491144
12,119000223
6,11093047
6,7676356
6,11935268
12,57005068
6,7026690
8,153344935
12,16458179
6,165783604
8,34329429
8,14937100
8,384113108
12,26766654
8,9736274
8,11730808
12,7852270
8,5785874
8,6694677
6,5570015
8,6025803
8,23993523
6,5065259
8,7525981
8,5765034
12,9122046
6,4364893
12,7910819
6,7736031
8,21691135
8,29716585
8,22526068
6,30110332
6,8524653
8,6249202
12,11086243
6,6298879
6,3908965
6,6555973
8,6796520
6,206085419
6,45699334
12,6832668
12,170252109
12,8643733
8,8415935
12,9924176
12,101608649
12,8846501
12,12626749
6,15525364
6,5521252
6,6030003
6,5626138
6,33875634
6,4404431
6,6668462
8,176977728
6,41807792
8,5273265
6,5848941
8,8884562
8,26298915
6,6205308
12,16864475
6,15735963
12,17259669
12,26419430
6,5499645
12,78096850
12,38345785
8,8660364
12,7664262
6,26344913
6,33021342
6,83813610
12,12443956
6,4707955
12,31173342
8,22270125
8,11783325
8,6322153
12,8535417
6,30613318
6,21059945
6,5367440
8,31747694
6,8376217
6,12864613
8,58432477
12,59348035
6,8579982
8,7759702
12,17146428
6,9413988
6,39921576
6,19219981
6,4938841
12,16508129
6,44054903
12,46020978
6,7483946
8,341405211
8,8726103
12,12367651
12,21381415
6,133026666
8,8275262
12,9135506
12,20806756
8,29586497
12,89997573
12,8939162
12,523168981
12,29364283
12,26945809
8,9454170
6,14502757
6,7979829
6,6168834
12,26797296
12,13049720
8,54129732
8,57420819
12,73514590
8,8453078
6,21765205
8,104632738
12,23371606
6,13236979
12,38209118
6,8841659
12,8510301
8,5947210
6,5269214
8,45735306
12,25324365
8,13509614
6,6541147
6,221128451
8,6974570
6,6908243
8,11908769
8,5942849
6,16384046
6,156084854
8,8968822
12,57598427
8,58780599
8,111354171
8,24062593
6,13972147
6,5644585
8,34596740
6,15532452
6,4712417
6,16906910
6,5341248
12,23085658
8,5838562
6,25366880
8,32621003
6,251881997
6,7093930
6,4476144
6,9923942
6,546426838
8,18228052
6,6620396
8,11524016
12,85996005
6,4602608
8,5895522
12,12890047
6,8776199
12,16190644
12,12411220
6,5606016
12,20529665
6,144614832
8,38417724
6,10906942
12,8903631
12,30375109
6,7968157
12,10808475
12,12365115
6,143139863
12,12071883
6,11295851
12,9664789
12,7360735
8,10664539
8,10382330
8,5424708
6,5938030
12,17199935
8,7696496
12,52883482
8,38553722
12,9084920
12,11558334
12,8691156
12,26919122
12,8699848
12,68365353
6,11390234
12,23337913
12,14715328
12,20817491
6,10934933
12,75614025
8,7270145
12,17525996
12,14182132
12,26955795
12,8017546
12,13031091
6,70485129
6,6331046
8,32898809
6,10417596
8,11065598
6,15226912
8,7029978
12,13688889
12,10174077
12,8016599
12,31673868
6,12529969
12,14714959
12,645509684
6,19339723
8,11271225
6,33016329
8,12756338
12,52383477
8,5880147
8,114865480
12,29149723
6,45448184
8,123284960
12,7847040
8,64873429
6,109847497
6,10571126
6,6930914
12,15529062
6,6657815
8,6544111
6,6524528
6,4895942
8,10650268
8,10074491
6,51777172
6,10172368
8,90016284
12,35774864
6,175694042
6,9488728
12,9239556
6,4422874
12,55987762
6,21757595
12,8727306
6,10550904
6,8451591
12,72816130
6,18235885
8,35671451
12,12403734
12,13214931
8,7321095
8,28068062
6,14341640
6,7849383
8,7334885
8,17435102
8,9933944
12,14096854
6,120016147
8,28571712
12,10257979
8,10249525
12,44379550
12,12292721
6,46117251
6,4443180
12,16616482
8,6894571
8,10399946
6,38863954
12,130124750
8,14179960
12,14471829
6,29983952
6,4705874
8,10416436
12,7112612
8,21554504
6,134311140
6,8597287
6,66363148
12,11399831
6,7187107
8,14014735
8,10370387
12,21951094
8,5761974
12,36157043
6,13576062
8,85553245
12,262310598
12,11646697
12,17795680
12,8369627
12,135860259
8,23054341
6,5948103
6,4750339
12,13614683
6,34038662
8,8831871
8,45079491
12,14425319
12,15938010
6,60243026
8,14950303
8,106448703
6,37786877
8,6378755
8,558392504
6,6731890
6,6001833
12,9936247
8,8459078
8,13137567
8,12255218
8,6685124
6,5361805
8,7892294
6,10612842
6,12570986
8,6938901
8,8000855
12,9969595
6,9096118
12,10248508
12,84804227
12,11443666
6,71865824
6,10967895
12,9770244
12,10007852
12,7635300
12,23564372
6,4879001
6,19869848
6,26754918
8,29801561
12,40145951
12,17899105
6,12000380
12,10246534
12,7429573
12,117924441
8,5787237
6,5151275
12,217952952
12,10919463
6,5919645
6,20948373
6,68358860
12,41743264
12,71388746
8,44859822
8,17587280
12,9829219
8,31921396
12,28972680
8,53403445
6,5390295
6,6973991
8,10761406
6,16950808
6,5819670
12,9460244
8,7532607
8,5215022
8,12102291
8,49008806
12,48707359
6,4007529
12,13527542
6,7765447
8,8832110
6,10198219
6,28224573
6,3728882
8,16888412
12,8731089
6,15935127
6,5306596
8,10338074
12,73072164
12,29789961
8,7090221
6,7703254
12,38226416
8,17540467
6,4635151
6,19106452
8,27358629
8,10458729
12,298032929
8,8892722
6,21740783
6,35227332
8,9993781
8,6414185
6,14310901
8,31062890
12,10882023
8,16649671
8,42159198
6,43990079
6,28005372
12,115190496
12,6806435
8,391532071
12,17121639
6,54242113
8,119598295
6,27180821
12,12443156
12,114272442
12,17108640
6,10548461
6,7468494
12,11981100
8,6525944
12,22428514
12,75557550
6,6911922
12,57457904
8,203813029
12,88552157
12,10421989
12,26659435
8,26350811
8,10672613
12,12945288
8,5501601
6,7762359
8,11755874
6,145051731
6,39720520
12,16951320
12,25897422
6,8130235
8,18091622
12,103857349
6,4949021
6,6418801
8,9352787
8,27569404
8,5673324
6,4985613
12,17043096
6,11544725
8,87345699
6,41667061
8,7545418
12,23683457
12,11176396
12,25512703
6,49155506
8,8254228
8,55078031
6,15158663
8,7934201
6,7048997
12,22236725
6,6314086
6,7204183
8,8261059
8,9950490
6,11375671
12,16925914
6,9201109
12,7707802
8,12317591
6,5978950
6,7628015
12,10690948
12,163901410
8,5309113
6,13889970
6,7040733
8,12363782
6,4077768
8,138572713
12,9434871
6,5290993
8,107047382
8,75136175
8,13343642
12,145562541
12,8505004
12,128735151
6,108641704
6,20283034
12,11145766
8,58884891
8,5795657
6,120946297
8,81414927
6,11896950
12,21102748
8,26249682
8,10104592
8,622110857
12,7157258
8,36951033
8,35180211
6,7769575
12,24898486
6,19347570
8,72071685
12,9298401
6,31609909
12,24842803
12,17098618
6,139356143
12,37298417
8,5952759
6,11451011
6,4380015
12,57491848
6,8528798
12,8922079
6,5224348
6,8343858
12,17535280
8,9304533
8,21338793
8,8651553
6,10717423
8,5088633
6,30461840
8,11425828
8,5851127
12,14018189
12,16230077
6,6175932
12,23239162
6,53377140
6,5409155
12,11541386
8,31578295
6,7806997
6,4709028
12,12242377
6,8051244
12,125433450
12,32527139
12,60441493
12,20609328
8,12232588
6,6675617
6,27690368
12,139600819
8,21687924
6,6114575
6,4770785
8,5072653
6,4798788
8,193419339
12,11665609
12,234586022
8,50934836
6,140581401
6,11934627
12,48964593
6,23862754
12,15795806
8,12391432
12,11966250
12,13164412
12,7711709
6,14746440
12,35203793
12,14132606
6,44465531
6,13163829
6,9307936
8,91073877
6,9392154
8,17605947
12,63380824
12,13112628
12,13090286
8,102058801
6,7050629
6,5373962
6,20787911
8,25511785
12,8810802
6,6004430
6,10397504
8,29215625
6,25101450
12,10819124
8,76647619
6,188744856
6,8062513
6,58814385
6,7706151
8,43518502
6,8819578
6,17074844
6,9016913
12,21671858
6,73124719
8,12175885
8,10617664
6,66742376
8,7001153
12,25090031
6,41078854
6,24969954
12,7118513
8,9924817
8,5226115
12,51709146
12,9388702
8,6821535
12,51234741
12,16541768
12,170174403
6,6939570
6,29117176
6,8226952
8,14895552
8,7380819
12,12211908
12,14038244
6,8059265
8,7176163
12,8478038
8,15923883
8,7027764
12,64138833
12,23902123
12,13441675
6,19223249
8,40399141
6,6234871
6,68428487
8,35264325
12,51038297
6,7217347
8,141069597
6,57348819
6,4916463
6,14913185
12,8263681
6,126447482
6,8335456
12,13752137
8,8080153
8,16544591
8,7780163
8,1123439594
12,14341478
12,10191630
12,21295437
6,184962206
8,12510157
6,4309178
12,19860382
8,15916600
12,12613246
12,10372308
6,51446939
12,15102791
8,9316164
8,13942859
8,8523182
12,13767532
6,6748346
6,7165523
12,43161251
12,12751766
6,441225897
6,685947196
8,5397785
8,13693573
8,27769826
12,52692243
6,41170837
8,8033075
8,6135183
12,19221991
8,27306317
12,12260239
6,117962193
12,13620709
12,8985889
12,14192797
8,26038144
8,7859882
8,8733738
8,6959516
6,26648102
12,151171423
8,7139800
6,148063401
12,21074659
12,24718732
8,15714215
12,8140818
8,9377543
6,256750724
6,18570956
12,11913265
12,43104548
8,20371951
12,14873367
12,12643882
8,9753850
8,16560081
6,14354852
6,7574907
8,375712239
12,71386729
6,9193543
6,38477114
12,56734725
12,26491625
8,14809920
8,137839366
12,28756922
6,7594402
8,8989987
12,7670820
6,6883825
8,56053037
6,10602458
8,60192727
6,5808048
8,8364338
12,9229249
6,148725494
8,17034723
8,6812710
8,17480282
8,6763767
12,21042969
8,9009411
8,40271778
8,6537438
12,184818409
6,8671195
8,6235326
8,7231140
8,6616579
12,7925489
8,9148139
6,83119290
8,11735860
6,5284175
8,108904450
6,4408692
6,5005730
6,73973615
12,16091461
12,7535296
6,5582364
12,57736468
8,188463139
12,17441802
8,9751557
8,14335108
12,36894000
12,70054969
6,12551934
12,9588734
8,6611889
12,50361677
6,21188686
12,16368963
6,128026968
12,12112981
8,6262866
8,10852520
6,29351047
8,9461980
8,118423527
8,255080204
8,9949985
8,6487782
6,54231112
6,8325141
12,34797344
12,13424102
12,7669523
6,76880328
6,6905124
6,5471120
6,20925614
6,8371546
12,146404308
6,245073057
6,19912060
8,131486476
8,47830352
12,9102179
6,17373948
12,8474823
12,12161162
12,22967100
6,115438507
8,8910860
6,17069233
6,5386977
12,98597091
12,10013659
12,8107250
12,50558176
6,5306845
6,5284582
12,43113882
8,38568289
12,7260772
8,9842482
8,11574502
12,20354592
12,12572578
6,131713681
12,100714757
8,10185033
6,51450345
8,9980129
6,50207084
6,16674481
12,224604273
6,13816776
12,22657988
6,4405716
6,6987580
8,26557194
12,96488045
6,6661977
12,10570138
8,6867009
12,12307981
8,55837754
8,292183474
8,8702642
12,16648040
12,27919823
12,80672771
12,10667450
6,27174384
12,8448690
12,13684216
8,7246282
6,10859730
8,6423489
8,9000739
12,16096862
8,51556068
8,5618824
6,4791810
12,155094590
6,7505545
12,35516515
8,12128758
8,25319381
12,7944335
8,10994423
12,10625445
8,10145787
12,12544542
8,11671341
6,25725301
8,69611561
6,39726863
8,147690732
12,13963228
6,11531589
8,14760438
12,7105952
6,4296260
8,39261792
12,9960656
8,117754525
8,18663034
12,27684079
6,8262212
6,10180490
8,26165416
12,7741093
12,20622733
8,11506489
12,28239876
8,26174186
8,9268284
8,10700946
12,19148681
8,33482455
6,4583473
6,88188257
12,55108211
8,5313985
8,8548312
8,5856500
8,43825032
8,11789857
8,13572480
6,90602742
6,4828863
12,10526759
12,10771876
8,106680077
6,7188912
6,40602908
6,16451788
8,221891800
6,7414016
8,8855134
8,9277804
6,8365516
12,17302042
8,6930992
6,10418066
6,30533187
8,24658214
6,5322720
12,31350849
8,12654404
12,18182855
12,321780602
6,11337150
8,7723699
12,8945953
12,35350456
12,15790491
6,9000847
12,8233655
12,23387291
12,8887677
6,6163414
8,7204605
8,18653355
12,22536531
8,7727087
6,6011090
8,24295411
8,9948137
6,7517275
8,6869169
6,6612748
12,7865361
12,9257306
6,46124397
12,15309197
12,8026640
8,11680353
12,40035659
12,9614432
12,63156490
8,37101886
6,89448588
8,13940826
8,94626726
8,18678459
8,11178894
8,10101652
6,10838734
8,5682964
6,5778833
12,28616168
8,5208643
12,36745050
12,31819327
12,12853786
12,52508385
6,13885155
8,398857375
12,14126102
12,7921061
6,7117985
6,4696603
12,12773110
12,15648952
8,43180499
8,192205422
12,9820205
6,4441479
12,14171670
8,20248073
12,88663418
6,7372502
6,34870156
8,6283374
6,45993389
12,13627031
12,10742822
12,10679472
6,11949279
6,4122287
6,8411495
6,29294991
6,5040463
12,9640505
8,11149816
6,57587195
6,8508751
12,8211916
6,4593945
8,30402884
6,29562201
6,9915201
8,7698605
6,54271993
8,7132416
6,10821338
8,5539262
8,14001384
8,5266125
8,14458689
6,6710309
6,5194513
12,14040082
12,31006679
6,5307406
6,9653367
12,11772171
8,7452229
8,7729510
6,4917205
6,6959725
12,7777820
12,78080630
8,10487091
6,8397285
6,9579166
12,7985755
6,108563825
8,93152687
8,7511959
8,18434998
12,49590802
12,18079791
6,147437438
8,15305063
12,21246694
8,32351402
8,24781242
6,22181510
6,13154716
6,18109414
12,11806006
8,5130909
8,77440693
8,30150428
12,9143633
6,5894827
6,381083718
12,169432332
6,6855534
6,7147134
8,48580161
8,5794995
12,8972870
6,13884034
6,16485056
6,5121641
8,5542778
6,15005461
8,17835761
12,14775939
8,21122174
12,11391471
12,15967356
12,14401012
12,137499032
8,15689877
12,19636709
12,11958091
12,9364830
6,26843169
6,38399251
6,4540648
6,48409919
8,26059591
6,5743230
8,7862138
12,49163581
12,10842667
12,17889806
8,5441257
6,8942588
8,6433564
6,7721888
12,35592864
6,7861473
6,45175927
6,27584182
12,16128037
12,20502359
12,33299628
8,36282674
6,6928545
8,13164225
12,8957156
8,85636252
8,7522625
12,10471498
6,26803064
12,10946925
8,9170177
6,4038070
12,16109053
12,14575953
12,25714573
12,9504165
12,13753308
6,33898529
6,5675175
6,48195500
12,8552855
6,20372718
12,110816353
8,57323336
6,4436858
8,11012966
8,11425602
6,5792934
6,25260720
12,9401814
8,9657449
6,274355110
6,7266630
6,18027724
12,12392659
6,7409713
6,7335813
12,26922582
6,6454070
6,426478375
12,70703682
6,4976199
12,23854546
6,9549987
12,351108598
6,14293366
8,9221215
8,11960005
8,10016834
12,18581471
6,6957109
12,12609861
12,64972953
12,151173664
12,7782968
12,61857459
6,5652830
6,19213398
6,32563704
12,110482283
6,12872980
12,11412317
12,11549965
6,27045635
6,3935941
8,77892219
8,6422208
8,19570632
12,46803727
8,7786997
12,17066096
12,34017540
12,30933370
12,119657761
6,12572192
8,13054018
8,6155440
8,7425676
8,34768515
6,5501970
12,17723089
6,7661986
12,28911726
12,10340505
8,12431425
8,115064698
12,13338967
6,40258406
8,349038236
8,82070178
12,13354818
6,126014878
8,35883884
8,11062587
12,14452902
6,19077727
8,9552576
8,7216527
8,6229413
12,19495122
8,9519988
6,209485427
6,5416621
6,6116810
8,6076005
6,9123867
6,6859463
12,14799463
8,11767097
6,5079611
8,11417955
12,9299726
6,22546676
12,9696968
8,8914886
12,9271386
6,15254087
6,15456427
12,11961466
12,28920365
12,23745093
12,8306606
6,26067699
6,51107269
6,9834319
8,45559993
8,8839771
6,10316864
12,11078696
8,14735646
12,14012768
12,25503687
6,4925684
6,4930122
8,188786862
12,15061871
8,100878206
6,72348033
6,7314441
8,30102261
12,7657945
6,6453023
8,39642937
8,8652346
6,7768344
8,10627508
6,104694282
8,5648388
6,6330509
8,13389074
12,12977236
8,13005875
8,36676938
12,73362573
8,16991873
12,6868433
12,83794282
12,197724983
8,10272563
12,78408495
12,23568742
12,34821754
12,132383758
6,17985935
6,6037607
12,7146846
8,5898799
6,9847794
6,48407746
6,5845678
8,8489038
6,66262467
12,40265296
6,143560732
8,14076803
8,7949089
12,8093147
8,7582263
12,7469041
6,24311577
12,10447765
8,27834334
6,5904796
6,9919835
8,33171444
12,33018048
12,17515477
8,21069340
6,60777606
8,28356443
12,14413654
8,57923217
8,9018231
12,8575034
6,27679267
8,6284555
8,11139242
6,22954659
8,44544430
8,15302589
12,7767710
8,4660829
8,24333430
12,9247239
8,5837725
6,3652049
12,10306872
6,5324339
12,14033538
8,10492255
12,16294616
6,8127740
8,6704017
12,9805220
12,51104584
6,8260473
6,13055555
12,7870110
12,9935906
8,18677586
8,6859687
8,10088810
8,30844446
6,24790153
6,5356830
6,42834241
12,9669534
8,9939525
8,14401330
8,28617751
6,19577916
6,91523425
12,29769052
8,10938680
6,29980506
8,8419570
8,6850137
8,24173798
12,9422501
6,8978274
12,11205271
12,9701525
12,65463135
8,30555625
12,17960529
6,34847788
8,5632583
6,8803873
12,8271263
8,45798934
6,14465162
6,47122157
8,5324494
8,5851512
8,135811791
12,10638682
8,6035496
8,15801446
12,13597819
8,10309685
6,8514651
8,9923672
8,18321200
12,34359504
6,8266338
6,4429471
6,4415136
6,9612348
8,8409812
6,4971549
8,61985069
6,7293049
12,24149613
6,12328282
8,7956141
8,60050244
8,13150717
8,30563152
6,13878072
12,330355640
6,14099644
12,38385149
6,28829872
12,48607934
12,21348543
12,240244438
8,5508360
12,21601070
8,9734425
8,63161631
6,5977830
8,9450711
12,29167693
6,5046233
12,11148256
8,30458738
8,9279696
8,5963372
12,11732764
6,43637569
6,57646599
12,33733048
6,12007333
6,30727887
12,20420697
12,68365675
8,6270602
12,15608819
6,8793888
6,205595774
8,9760265
8,5266977
12,27677404
12,12603625
6,10649173
12,7162162
6,5031162
12,6546851
8,17989415
8,7318839
12,23420935
8,24184141
6,4798988
8,20134607
8,36853954
6,25586560
8,115184574
8,10199275
8,9389163
12,43766474
6,17073314
8,55662492
6,30106266
8,243563410
6,23944838
8,4874914
8,46478244
6,6662615
6,23688229
8,171623588
6,8751411
6,30132657
8,7821032
6,7558134
8,5184543
8,5694365
8,23667807
6,6179367
12,14114170
12,95041191
6,14792138
8,22717143
8,30790063
12,19635613
6,44098228
8,13844738
6,6813923
8,138713800
6,6779313
6,13143124
8,20552874
12,11899730
8,73539875
6,103892386
8,26502806
12,18326133
8,6789462
12,65674045
6,10263742
6,8929129
