prompt_length,file_size_bytes
717,11321596
370,16000835
485,15298272
676,130546474
245,8236788
313,103422169
462,60037817
398,206986372
438,30315667
437,8152508
377,13232973
387,148141253
613,4641577
370,4776916
392,175604693
601,34813558
373,168999943
716,18223836
388,111039540
578,7908123
589,6845802
397,15296097
442,193958253
384,16220668
418,6506968
439,30226043
432,9164310
588,16766257
725,22307308
319,46449804
527,12375257
602,15460611
478,65353691
489,6165681
510,11467280
388,13828266
380,9795894
356,7306380
455,46426647
507,11372756
339,5287103
499,7763894
602,12548615
744,102671626
578,174722685
465,14700231
333,8016647
440,10885998
394,5885427
360,5295633
408,18242191
392,7683153
697,12829129
583,8933378
463,8548440
814,6467531
407,19395851
643,113222126
576,20738032
518,7967154
561,17466958
459,12281657
872,18022065
610,35592274
555,16558325
410,269648873
334,6872781
734,23482170
366,52892691
621,9546050
426,12004519
597,19025955
272,11563049
645,6611127
315,11300324
381,70680881
242,213078172
390,6900374
821,8588447
405,30493991
834,16075650
449,13909644
310,16888397
286,11358590
239,11007299
388,35371095
829,13962796
651,9064512
519,319667476
405,14226122
778,11811228
285,14505107
490,72387538
418,9035181
420,28356466
655,11099126
399,83668351
364,4378156
610,5793992
308,9275244
472,15107515
412,4419226
516,16611853
410,10415171
355,6757700
777,45791399
762,8641091
276,75731237
357,52833583
454,11325439
523,7839001
472,8530347
1543,78484050
510,4681209
517,5925910
338,32121250
657,23873645
419,29483934
455,144432421
374,16077389
432,89726182
303,8344030
541,60653446
754,12546971
533,7139355
676,15628935
852,21006533
582,26067284
369,16114575
263,10702866
432,15478608
418,8009562
724,14554047
436,13976487
305,7936486
325,5876593
374,31267198
664,16029938
448,13554437
322,18389029
336,86472443
280,12088393
565,15867901
272,15631017
389,5324085
448,20167343
570,498619135
445,189495692
305,81423049
515,4294633
265,8485891
384,46828716
595,7795860
387,24293658
828,7890028
340,9012087
642,74391915
571,35821668
344,30207959
523,55027159
833,6371508
408,12666758
250,15921430
446,11731030
295,346190151
538,9891757
643,12973791
330,11647142
410,7497861
255,4564567
610,27458451
567,11029138
584,6623334
451,9506242
419,7203719
500,16657153
316,9533625
500,14818066
207,52359138
453,10011342
192,10084953
307,25997057
398,32579517
460,13609563
303,234361359
346,9095921
423,3933092
311,44396958
821,10108569
240,7482020
420,138348667
422,53138412
420,14569999
264,93562594
286,6991877
504,48002662
487,9709830
376,5843884
369,9190020
319,39257926
540,9343315
570,6113252
645,9572622
294,8385726
525,12917883
335,7169677
477,5949580
508,11063746
543,78513918
474,26513976
478,49841750
651,53656575
375,13554806
965,44609330
531,17114080
646,4778150
448,5566255
543,15035501
302,190129107
542,189804783
484,11947747
546,7363796
403,5050155
599,228260970
400,11902831
415,29682982
444,9648053
229,68130905
442,25973483
375,4429798
275,98463962
267,10643333
702,15352847
339,21609773
500,45843935
440,57616678
341,6697176
252,43899889
400,8694069
525,10778253
436,15490289
510,33060511
723,8558615
269,5794433
580,4936647
741,6334938
350,17318358
304,18490162
263,51028668
356,18383197
643,13560454
341,9537676
437,37158231
287,133035852
503,51039122
344,5857191
321,6273667
437,29833724
406,12162002
651,7968051
369,374491144
502,119000223
623,11093047
330,7676356
678,11935268
307,57005068
648,7026690
691,153344935
460,16458179
502,165783604
290,34329429
443,14937100
424,384113108
387,26766654
406,9736274
362,11730808
500,7852270
601,5785874
270,6694677
448,5570015
288,6025803
957,23993523
558,5065259
667,7525981
397,5765034
457,9122046
306,4364893
718,7910819
390,7736031
309,21691135
353,29716585
393,22526068
569,30110332
688,8524653
483,6249202
454,11086243
297,6298879
323,3908965
572,6555973
770,6796520
477,206085419
442,45699334
532,6832668
518,170252109
406,8643733
814,8415935
350,9924176
672,101608649
632,8846501
378,12626749
346,15525364
426,5521252
384,6030003
467,5626138
340,33875634
332,4404431
670,6668462
538,176977728
268,41807792
401,5273265
482,5848941
353,8884562
661,26298915
569,6205308
354,16864475
332,15735963
362,17259669
350,26419430
488,5499645
589,78096850
238,38345785
508,8660364
451,7664262
428,26344913
835,33021342
443,83813610
1059,12443956
498,4707955
456,31173342
455,22270125
298,11783325
627,6322153
438,8535417
632,30613318
542,21059945
333,5367440
287,31747694
610,8376217
315,12864613
547,58432477
236,59348035
353,8579982
388,7759702
555,17146428
378,9413988
776,39921576
307,19219981
567,4938841
216,16508129
810,44054903
952,46020978
346,7483946
358,341405211
285,8726103
251,12367651
374,21381415
392,133026666
628,8275262
415,9135506
471,20806756
356,29586497
538,89997573
466,8939162
369,523168981
601,29364283
551,26945809
210,9454170
378,14502757
574,7979829
376,6168834
517,26797296
343,13049720
400,54129732
412,57420819
478,73514590
371,8453078
447,21765205
451,104632738
281,23371606
503,13236979
581,38209118
373,8841659
377,8510301
364,5947210
411,5269214
467,45735306
372,25324365
561,13509614
349,6541147
492,221128451
336,6974570
307,6908243
447,11908769
574,5942849
470,16384046
405,156084854
298,8968822
389,57598427
266,58780599
405,111354171
312,24062593
592,13972147
311,5644585
344,34596740
402,15532452
485,4712417
406,16906910
517,5341248
565,23085658
611,5838562
347,25366880
330,32621003
465,251881997
379,7093930
483,4476144
316,9923942
791,546426838
512,18228052
463,6620396
397,11524016
452,85996005
449,4602608
800,5895522
586,12890047
723,8776199
312,16190644
422,12411220
388,5606016
421,20529665
345,144614832
525,38417724
478,10906942
525,8903631
416,30375109
1523,7968157
446,10808475
338,12365115
885,143139863
380,12071883
587,11295851
293,9664789
444,7360735
349,10664539
571,10382330
294,5424708
1049,5938030
395,17199935
342,7696496
420,52883482
476,38553722
330,9084920
351,11558334
620,8691156
536,26919122
438,8699848
349,68365353
585,11390234
401,23337913
459,14715328
385,20817491
692,10934933
467,75614025
423,7270145
273,17525996
333,14182132
513,26955795
558,8017546
516,13031091
361,70485129
381,6331046
426,32898809
394,10417596
698,11065598
572,15226912
272,7029978
402,13688889
243,10174077
617,8016599
347,31673868
301,12529969
322,14714959
629,645509684
450,19339723
385,11271225
462,33016329
592,12756338
582,52383477
441,5880147
588,114865480
301,29149723
446,45448184
266,123284960
341,7847040
828,64873429
556,109847497
538,10571126
462,6930914
565,15529062
343,6657815
558,6544111
370,6524528
721,4895942
294,10650268
673,10074491
510,51777172
285,10172368
505,90016284
529,35774864
216,175694042
294,9488728
432,9239556
341,4422874
310,55987762
419,21757595
262,8727306
519,10550904
584,8451591
463,72816130
487,18235885
448,35671451
544,12403734
255,13214931
655,7321095
440,28068062
600,14341640
713,7849383
322,7334885
599,17435102
502,9933944
428,14096854
498,120016147
537,28571712
636,10257979
498,10249525
447,44379550
360,12292721
291,46117251
347,4443180
354,16616482
403,6894571
381,10399946
331,38863954
197,130124750
548,14179960
360,14471829
381,29983952
484,4705874
570,10416436
553,7112612
443,21554504
622,134311140
377,8597287
379,66363148
539,11399831
413,7187107
758,14014735
599,10370387
624,21951094
350,5761974
351,36157043
427,13576062
563,85553245
298,262310598
406,11646697
389,17795680
417,8369627
507,135860259
458,23054341
461,5948103
356,4750339
284,13614683
418,34038662
520,8831871
364,45079491
266,14425319
261,15938010
489,60243026
427,14950303
258,106448703
641,37786877
536,6378755
992,558392504
395,6731890
551,6001833
310,9936247
376,8459078
347,13137567
590,12255218
373,6685124
564,5361805
382,7892294
660,10612842
655,12570986
886,6938901
669,8000855
442,9969595
401,9096118
711,10248508
431,84804227
765,11443666
493,71865824
568,10967895
655,9770244
525,10007852
305,7635300
572,23564372
445,4879001
553,19869848
261,26754918
348,29801561
296,40145951
665,17899105
407,12000380
334,10246534
817,7429573
657,117924441
323,5787237
544,5151275
477,217952952
506,10919463
446,5919645
433,20948373
416,68358860
602,41743264
790,71388746
614,44859822
305,17587280
397,9829219
981,31921396
326,28972680
424,53403445
382,5390295
427,6973991
320,10761406
442,16950808
892,5819670
402,9460244
310,7532607
469,5215022
434,12102291
350,49008806
588,48707359
363,4007529
375,13527542
563,7765447
339,8832110
419,10198219
480,28224573
381,3728882
436,16888412
452,8731089
547,15935127
547,5306596
462,10338074
653,73072164
420,29789961
661,7090221
287,7703254
392,38226416
698,17540467
600,4635151
411,19106452
433,27358629
350,10458729
644,298032929
335,8892722
522,21740783
419,35227332
525,9993781
266,6414185
403,14310901
222,31062890
273,10882023
744,16649671
263,42159198
340,43990079
384,28005372
425,115190496
648,6806435
265,391532071
421,17121639
258,54242113
285,119598295
399,27180821
281,12443156
570,114272442
306,17108640
466,10548461
221,7468494
513,11981100
449,6525944
338,22428514
283,75557550
391,6911922
266,57457904
678,203813029
434,88552157
343,10421989
700,26659435
583,26350811
340,10672613
431,12945288
382,5501601
311,7762359
710,11755874
516,145051731
281,39720520
564,16951320
475,25897422
527,8130235
291,18091622
395,103857349
669,4949021
710,6418801
264,9352787
784,27569404
346,5673324
446,4985613
250,17043096
429,11544725
420,87345699
431,41667061
529,7545418
456,23683457
580,11176396
534,25512703
466,49155506
328,8254228
264,55078031
421,15158663
309,7934201
392,7048997
376,22236725
627,6314086
506,7204183
520,8261059
567,9950490
345,11375671
573,16925914
475,9201109
565,7707802
496,12317591
1169,5978950
488,7628015
280,10690948
451,163901410
685,5309113
617,13889970
346,7040733
337,12363782
246,4077768
485,138572713
487,9434871
373,5290993
411,107047382
389,75136175
500,13343642
194,145562541
296,8505004
921,128735151
431,108641704
443,20283034
323,11145766
452,58884891
313,5795657
408,120946297
408,81414927
293,11896950
575,21102748
454,26249682
425,10104592
359,622110857
564,7157258
522,36951033
925,35180211
430,7769575
346,24898486
431,19347570
413,72071685
267,9298401
592,31609909
215,24842803
528,17098618
428,139356143
809,37298417
421,5952759
614,11451011
310,4380015
594,57491848
544,8528798
491,8922079
454,5224348
460,8343858
286,17535280
483,9304533
606,21338793
256,8651553
869,10717423
332,5088633
337,30461840
386,11425828
854,5851127
476,14018189
312,16230077
434,6175932
321,23239162
250,53377140
323,5409155
697,11541386
413,31578295
584,7806997
325,4709028
341,12242377
312,8051244
567,125433450
466,32527139
962,60441493
819,20609328
327,12232588
422,6675617
281,27690368
345,139600819
613,21687924
325,6114575
476,4770785
283,5072653
315,4798788
378,193419339
560,11665609
355,234586022
467,50934836
650,140581401
277,11934627
460,48964593
537,23862754
460,15795806
878,12391432
643,11966250
647,13164412
449,7711709
468,14746440
542,35203793
290,14132606
685,44465531
313,13163829
603,9307936
553,91073877
516,9392154
484,17605947
350,63380824
406,13112628
651,13090286
306,102058801
369,7050629
536,5373962
823,20787911
430,25511785
421,8810802
432,6004430
462,10397504
269,29215625
381,25101450
488,10819124
527,76647619
368,188744856
355,8062513
519,58814385
395,7706151
465,43518502
531,8819578
449,17074844
217,9016913
519,21671858
351,73124719
594,12175885
296,10617664
387,66742376
341,7001153
364,25090031
477,41078854
359,24969954
1026,7118513
537,9924817
402,5226115
360,51709146
537,9388702
954,6821535
556,51234741
445,16541768
552,170174403
805,6939570
383,29117176
376,8226952
341,14895552
185,7380819
408,12211908
353,14038244
385,8059265
411,7176163
611,8478038
737,15923883
690,7027764
724,64138833
368,23902123
726,13441675
454,19223249
270,40399141
595,6234871
825,68428487
391,35264325
334,51038297
452,7217347
530,141069597
417,57348819
545,4916463
723,14913185
435,8263681
290,126447482
1281,8335456
716,13752137
559,8080153
442,16544591
390,7780163
465,1123439594
677,14341478
351,10191630
273,21295437
399,184962206
390,12510157
357,4309178
487,19860382
607,15916600
477,12613246
306,10372308
328,51446939
1017,15102791
589,9316164
479,13942859
494,8523182
572,13767532
495,6748346
367,7165523
530,43161251
678,12751766
482,441225897
229,685947196
468,5397785
426,13693573
647,27769826
516,52692243
408,41170837
340,8033075
589,6135183
597,19221991
325,27306317
325,12260239
370,117962193
328,13620709
515,8985889
495,14192797
469,26038144
398,7859882
539,8733738
536,6959516
293,26648102
455,151171423
391,7139800
412,148063401
458,21074659
310,24718732
476,15714215
544,8140818
393,9377543
529,256750724
405,18570956
521,11913265
310,43104548
602,20371951
422,14873367
723,12643882
814,9753850
280,16560081
266,14354852
418,7574907
932,375712239
492,71386729
597,9193543
397,38477114
510,56734725
345,26491625
488,14809920
610,137839366
414,28756922
495,7594402
488,8989987
372,7670820
488,6883825
412,56053037
696,10602458
449,60192727
234,5808048
560,8364338
656,9229249
382,148725494
309,17034723
381,6812710
503,17480282
314,6763767
464,21042969
326,9009411
727,40271778
534,6537438
324,184818409
386,8671195
362,6235326
362,7231140
259,6616579
480,7925489
500,9148139
352,83119290
517,11735860
343,5284175
363,108904450
463,4408692
341,5005730
299,73973615
409,16091461
460,7535296
598,5582364
533,57736468
530,188463139
319,17441802
448,9751557
842,14335108
405,36894000
752,70054969
911,12551934
761,9588734
372,6611889
462,50361677
968,21188686
383,16368963
252,128026968
422,12112981
517,6262866
836,10852520
384,29351047
522,9461980
528,118423527
365,255080204
579,9949985
288,6487782
748,54231112
321,8325141
421,34797344
569,13424102
486,7669523
582,76880328
362,6905124
783,5471120
727,20925614
199,8371546
438,146404308
983,245073057
301,19912060
433,131486476
402,47830352
377,9102179
250,17373948
289,8474823
467,12161162
270,22967100
396,115438507
320,8910860
697,17069233
346,5386977
270,98597091
679,10013659
406,8107250
303,50558176
337,5306845
303,5284582
468,43113882
278,38568289
724,7260772
290,9842482
591,11574502
349,20354592
489,12572578
455,131713681
333,100714757
535,10185033
455,51450345
780,9980129
243,50207084
351,16674481
435,224604273
327,13816776
345,22657988
655,4405716
350,6987580
339,26557194
461,96488045
432,6661977
529,10570138
326,6867009
987,12307981
1004,55837754
271,292183474
228,8702642
592,16648040
298,27919823
403,80672771
446,10667450
534,27174384
443,8448690
383,13684216
796,7246282
573,10859730
303,6423489
545,9000739
363,16096862
483,51556068
342,5618824
778,4791810
333,155094590
764,7505545
331,35516515
1013,12128758
785,25319381
461,7944335
472,10994423
365,10625445
918,10145787
514,12544542
427,11671341
350,25725301
336,69611561
217,39726863
348,147690732
490,13963228
883,11531589
632,14760438
486,7105952
410,4296260
343,39261792
317,9960656
364,117754525
573,18663034
334,27684079
848,8262212
752,10180490
358,26165416
315,7741093
391,20622733
444,11506489
539,28239876
358,26174186
313,9268284
290,10700946
386,19148681
614,33482455
276,4583473
621,88188257
441,55108211
419,5313985
575,8548312
559,5856500
308,43825032
371,11789857
638,13572480
321,90602742
551,4828863
510,10526759
275,10771876
639,106680077
1035,7188912
924,40602908
358,16451788
493,221891800
393,7414016
571,8855134
502,9277804
496,8365516
366,17302042
278,6930992
522,10418066
263,30533187
319,24658214
376,5322720
308,31350849
825,12654404
692,18182855
301,321780602
375,11337150
